step,timestamp,total_reward,rm_score,indicator_penalty,kl_penalty,response_length_mean,response_length_std,ppo_loss,policy_loss,value_loss,entropy,approx_kl,clip_fraction,reward_mean,reward_std,reward_min,reward_max,advantage_mean,advantage_std,gpu_memory_gb,feat_10157_activation,feat_29733_activation,feat_6326_activation,feat_10157_above_tau,feat_29733_above_tau,feat_6326_above_tau
65,443.85320115089417,-0.40625,-0.1064453125,0.30078125,0.0,128.0,0.0,0.1996121108531952,-0.003572911024093628,0.4169921875,2.0726799964904785,-0.0013050362467765808,0.0,-0.40625,0.00138092041015625,-0.408203125,-0.40625,-0.5546875,0.455078125,35.238754304,6.25,7.0625,7.96875,1.0,1.0,1.0
66,450.45319056510925,-0.40625,-0.10693359375,0.30078125,0.0,128.0,0.0,0.03467395901679993,0.0005497932434082031,0.06689453125,2.2337095737457275,0.0019986629486083984,0.0,-0.40625,0.04833984375,-0.44140625,-0.373046875,-0.2197265625,0.169921875,35.238754304,8.0625,8.25,7.1875,1.0,1.0,1.0
67,456.9920058250427,-0.40234375,-0.1005859375,0.30078125,0.0,128.0,0.0,0.8056514263153076,-0.010274216532707214,1.640625,2.0152747631073,-0.0023834705352783203,0.0,-0.40234375,0.0498046875,-0.4375,-0.3671875,1.234375,0.380859375,35.238754304,7.6875,7.0,6.3125,1.0,1.0,1.0
68,463.54774022102356,-0.212890625,-0.0625,0.150390625,0.0,128.0,0.0,1.372631549835205,-0.0017542093992233276,2.734375,1.1616694927215576,-0.00029912590980529785,0.0,-0.212890625,0.2734375,-0.40625,-0.0194091796875,-1.34375,1.328125,35.238754304,4.4375,4.5625,3.75,0.5,0.5,0.5
69,470.15814113616943,-0.431640625,-0.130859375,0.30078125,0.0,128.0,0.0,0.7902461290359497,8.890032768249512e-05,1.58984375,2.165886640548706,0.0008629560470581055,0.0,-0.431640625,0.0634765625,-0.4765625,-0.38671875,-1.1796875,0.609375,35.238754304,10.625,9.875,9.125,1.0,1.0,1.0
70,476.7149918079376,-0.4140625,-0.11376953125,0.30078125,0.0,128.0,0.0,0.37259843945503235,-3.5002827644348145e-05,0.740234375,0.9009730219841003,-0.0009011328220367432,0.0,-0.4140625,0.0096435546875,-0.421875,-0.408203125,-0.013671875,1.203125,35.238754304,6.34375,7.5,8.375,1.0,1.0,1.0
71,483.29893684387207,-0.40625,-0.1044921875,0.30078125,0.0,128.0,0.0,0.7547413110733032,-0.003844708204269409,1.51171875,1.8456774950027466,-7.668137550354004e-05,0.0,-0.40625,0.0234375,-0.421875,-0.388671875,-0.8359375,1.25,35.238754304,7.875,6.9375,7.25,1.0,1.0,1.0
72,489.8818235397339,-0.3359375,-0.0849609375,0.25,0.0,128.0,0.0,0.26202499866485596,-0.0005173981189727783,0.529296875,2.3355231285095215,0.00041422247886657715,0.0,-0.3359375,0.12158203125,-0.421875,-0.25,-0.6171875,0.53125,35.238754304,7.4375,5.4375,4.21875,1.0,1.0,0.5
73,496.48148369789124,-0.357421875,-0.107421875,0.25,0.0,128.0,0.0,0.21466535329818726,7.0229172706604e-05,0.439453125,1.8653481006622314,-0.0008828341960906982,0.0,-0.357421875,0.140625,-0.45703125,-0.2578125,-0.296875,0.87109375,35.238754304,8.875,6.4375,5.0625,1.0,1.0,0.5
74,503.07467317581177,-0.419921875,-0.11865234375,0.30078125,0.0,128.0,0.0,0.21305668354034424,-0.0001777857542037964,0.421875,3.168978214263916,-0.0037380456924438477,0.0,-0.419921875,0.04150390625,-0.44921875,-0.390625,-0.4375,0.67578125,35.238754304,8.5625,8.1875,8.3125,1.0,1.0,1.0
