step,timestamp,total_reward,rm_score,indicator_penalty,kl_penalty,response_length_mean,response_length_std,ppo_loss,policy_loss,value_loss,entropy,approx_kl,clip_fraction,reward_mean,reward_std,reward_min,reward_max,advantage_mean,advantage_std,gpu_memory_gb,feat_48659_activation,feat_28879_activation,feat_26446_activation,feat_48659_above_tau,feat_28879_above_tau,feat_26446_above_tau
45,624.4660136699677,-0.130859375,-0.0810546875,0.050048828125,0.0,256.0,0.0,0.44108274579048157,0.05449789762496948,0.76953125,1.649907112121582,0.00031220167875289917,0.0,-0.130859375,0.034423828125,-0.1552734375,-0.1064453125,-0.8828125,0.035888671875,37.46552576,0.0,2.46875,0.0,0.0,0.5,0.0
46,638.0963749885559,-0.1767578125,-0.07666015625,0.10009765625,0.0,256.0,0.0,0.05243363976478577,0.0002670884132385254,0.09912109375,1.890816569328308,-0.001079857349395752,0.0,-0.1767578125,0.0262451171875,-0.1953125,-0.158203125,-0.330078125,0.02490234375,37.46552576,0.0,5.0,0.0,0.0,1.0,0.0
47,651.7417302131653,-0.0439453125,-0.0439453125,0.0,0.0,256.0,0.0,0.40518057346343994,0.0010929256677627563,0.794921875,1.1253125667572021,0.001513838768005371,0.0,-0.0439453125,0.05322265625,-0.08154296875,-0.00616455078125,-0.875,0.275390625,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
48,665.7803978919983,-0.181640625,-0.08203125,0.10009765625,0.0,256.0,0.0,0.2925772964954376,-0.0007654577493667603,0.57421875,2.195624828338623,-0.0018348842859268188,0.0,-0.181640625,0.039306640625,-0.2099609375,-0.154296875,0.125,1.0859375,37.46552576,0.0,5.84375,0.0,0.0,1.0,0.0
49,679.3279445171356,-0.123046875,-0.07275390625,0.050048828125,0.0,256.0,0.0,0.4799237847328186,0.005034551024436951,0.953125,1.9664117097854614,-0.0012062788009643555,0.0,-0.123046875,0.0458984375,-0.1552734375,-0.09033203125,-0.9609375,0.28515625,37.46552576,0.0,1.90625,0.0,0.0,0.5,0.0
50,692.8437230587006,-0.10986328125,-0.10986328125,0.0,0.0,256.0,0.0,0.36237263679504395,-0.000614657998085022,0.71484375,1.2377082109451294,-0.000322878360748291,0.0,-0.10986328125,0.015869140625,-0.12109375,-0.0986328125,-0.83203125,0.033203125,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
51,706.3488409519196,-0.1142578125,-0.064453125,0.050048828125,0.0,256.0,0.0,0.2207496166229248,0.0001819133758544922,0.4287109375,1.8369214534759521,0.0004460960626602173,0.0,-0.1142578125,0.1005859375,-0.185546875,-0.04345703125,-0.62890625,0.265625,37.46552576,0.0,2.75,0.0,0.0,0.5,0.0
52,723.86674284935,-0.1240234375,-0.07421875,0.050048828125,0.0,256.0,0.0,0.17154094576835632,0.001144498586654663,0.3291015625,1.6155585050582886,-8.12038779258728e-05,0.0,-0.1240234375,0.07861328125,-0.1796875,-0.06884765625,-0.119140625,0.78125,37.46552576,0.0,3.015625,0.0,0.0,0.5,0.0
53,737.3909521102905,-0.119140625,-0.0693359375,0.050048828125,0.0,256.0,0.0,1.2029961347579956,0.0002539008855819702,2.4765625,0.8481075763702393,0.00024245679378509521,0.0,-0.119140625,0.07568359375,-0.1728515625,-0.06591796875,1.0234375,1.671875,37.46552576,0.0,2.09375,0.0,0.0,0.5,0.0
54,751.683819770813,-0.130859375,-0.0810546875,0.050048828125,0.0,256.0,0.0,1.1487436294555664,-0.0003434121608734131,2.3125,1.4420984983444214,-0.00031823664903640747,0.0,-0.130859375,0.0771484375,-0.185546875,-0.076171875,-1.4921875,0.419921875,37.46552576,0.0,2.375,0.0,0.0,0.5,0.0
55,765.148815870285,-0.1376953125,-0.08740234375,0.050048828125,0.0,256.0,0.0,2.8723511695861816,-0.0014745593070983887,5.71875,1.654685139656067,0.0025186538696289062,0.0,-0.1376953125,0.12255859375,-0.224609375,-0.051025390625,-0.0625,3.375,37.46552576,0.0,3.765625,0.0,0.0,0.5,0.0
56,778.6103141307831,-0.119140625,-0.06884765625,0.050048828125,0.0,256.0,0.0,0.30913248658180237,0.0022605955600738525,0.6328125,1.2939079999923706,0.0005359016358852386,0.0,-0.119140625,0.07470703125,-0.171875,-0.06640625,-0.6484375,0.6171875,37.46552576,0.0,3.0625,0.0,0.0,0.5,0.0
57,792.0990850925446,-0.046630859375,-0.046630859375,0.0,0.0,256.0,0.0,1.3005385398864746,0.003605455160140991,2.625,1.1394171714782715,6.531178951263428e-05,0.0,-0.046630859375,0.023193359375,-0.06298828125,-0.0302734375,-1.265625,1.453125,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
58,805.6830985546112,-0.1171875,-0.0673828125,0.050048828125,0.0,256.0,0.0,1.281886100769043,0.0008289217948913574,2.5625,2.1200766563415527,-0.0023720264434814453,0.0,-0.1171875,0.12255859375,-0.2041015625,-0.030517578125,1.2578125,1.40625,37.46552576,0.0,2.96875,0.0,0.0,0.5,0.0
59,819.1111178398132,-0.18359375,-0.0830078125,0.10009765625,0.0,256.0,0.0,0.5039836764335632,-0.00016765296459197998,1.00390625,1.5346323251724243,0.002787843346595764,0.0,-0.18359375,0.01104736328125,-0.19140625,-0.17578125,0.73046875,0.93359375,37.46552576,0.0,5.21875,0.0,0.0,1.0,0.0
60,832.709879398346,-0.06787109375,-0.06787109375,0.0,0.0,256.0,0.0,0.44195541739463806,0.0008961111307144165,0.8828125,0.8260535597801208,0.0005030408501625061,0.0,-0.06787109375,0.0322265625,-0.0908203125,-0.045166015625,0.92578125,0.2373046875,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
